income,family_size,spending_score,expense
58586.72,1,3,21843.67
8714.79,6,4,11649.47
186859.23,8,9,66091.27
64270.57,4,9,31652.27
112723.88,5,9,42754.9
67023.58,6,1,24261.93
52932.68,5,9,27471.25
34711.12,4,1,17735.24
67471.35,2,2,20521.46
125006.69,1,7,39512.43
194466.13,8,3,61972.45
113827.95,3,5,38617.98
108878.27,5,1,33744.8
11876.29,3,6,12086.46
168819.31,2,7,51222.8
13744.07,1,7,13431.01
181715.29,2,9,56500.7
110040.99,3,2,34273.6
37850.99,6,2,16695.69
93082.94,8,5,38358.38
199021.97,5,6,63857.11
64491.16,8,7,31446.53
57544.65,2,5,23961.68
28011.15,8,2,16830.82
121442.76,4,10,43070.8
22399.26,2,4,14074.29
154371.57,4,6,48454.54
184248.59,3,3,50976.68
186714.87,4,2,57269.64
26043.67,2,6,18067.07
113861.21,6,8,43740.99
23936.42,4,4,17591.45
116543.15,7,10,49085.6
163921.21,4,9,54266.47
109869.08,8,7,47691.49
175050.5,3,1,54284.57
161326.5,1,8,48191.37
58926.93,8,2,27018.37
127869.95,6,8,49062.21
6445.36,6,9,19492.79
82228.17,1,6,29544.11
51402.23,8,10,34879.42
187737.69,3,7,58618.59
84050.86,3,1,23724.09
132542.56,6,2,44248.08
147736.41,2,8,52692.93
155776.45,8,9,54336.27
148476.16,8,10,54758.93
61387.19,4,3,23918.62
138783.2,5,4,50742.78
112056.85,8,3,42321.59
121487.67,7,1,41081.59
5158.85,8,10,17973.64
55360.23,2,2,20181.32
186483.32,8,2,57558.11
61564.84,3,4,22747.35
90413.03,7,3,38053.91
41401.43,8,4,24373.85
32027.5,6,3,21228.62
45690.45,3,6,21792.88
112961.23,7,6,43718.63
184210.59,7,9,63862.79
68608.84,3,4,26367.42
68064.55,5,3,26222.95
115007.41,5,9,37678.61
74564.83,8,10,43007.28
182531.13,1,3,51056.1
78680.37,2,2,25892.56
100636.24,6,3,36392.5
109010.91,3,10,39051.63
157503.22,5,4,48415.3
114961.66,4,6,38219.07
51635.24,4,4,25452.46
29177.51,3,6,20887.91
187866.04,8,1,60333.81
161304.78,6,2,50322.74
9478.22,1,10,10355.67
165198.15,6,7,57456.45
120166.57,6,4,46130.45
106184.38,5,2,36466.89
7384.69,5,3,9720.02
157268.49,4,4,46586.78
43622.68,8,6,26756.42
146956.34,8,5,54187.0
8094.31,1,5,10754.12
160288.96,8,10,56451.13
9492.7,7,6,17250.5
50999.12,2,1,15853.14
57314.25,8,9,32200.34
35714.18,3,7,19060.34
98806.35,3,8,38059.82
60319.15,5,6,27286.68
198691.16,7,3,61571.18
118093.91,2,10,40434.68
115463.18,8,2,44297.36
48069.58,6,5,25438.09
84694.44,4,1,30240.98
29175.71,1,10,20178.75
153693.2,4,9,54383.19
69576.05,2,1,23037.85
151633.34,2,9,44645.49
77480.72,5,10,33668.23
197807.66,2,9,63096.48
38368.72,8,10,30900.95
5297.16,1,8,9235.19
120990.98,4,2,34073.89
190825.87,7,5,62619.74
131175.54,2,7,42367.56
21716.09,4,8,21502.69
110393.67,5,4,39174.99
182349.95,6,3,58576.25
6268.68,6,7,16003.63
37547.88,5,6,22774.47
163839.5,5,9,57766.11
179311.89,8,10,63498.91
142896.32,4,3,43586.07
198354.23,6,1,58392.27
22592.11,1,2,11431.97
111406.92,3,6,42919.46
138573.97,7,4,47336.23
142015.72,5,5,46094.12
159729.5,8,8,60602.74
183937.08,8,8,59080.93
75520.08,3,9,31746.24
13377.86,7,3,15240.36
75676.17,1,4,27837.11
135964.88,7,7,51313.56
46623.94,3,8,22123.44
162944.73,2,8,54054.54
47854.07,3,5,21990.41
6962.36,4,7,15605.18
104075.75,4,2,34965.52
146660.01,4,9,51263.24
73182.79,7,9,36456.88
151034.68,4,3,49042.5
90488.85,5,9,39984.94
38484.35,2,4,16754.76
22658.89,8,9,25368.17
143564.5,6,4,48014.89
80214.38,1,8,30042.25
182990.88,2,2,55867.79
110349.74,8,2,40421.05
72944.32,3,10,31000.88
73053.23,7,10,38374.0
30630.38,3,7,15500.97
120788.88,6,9,46295.18
118522.59,4,3,36863.12
160998.77,4,2,52329.38
44233.41,4,1,19078.2
61703.98,8,10,33110.17
23961.4,4,6,18220.33
62591.73,4,3,23593.34
88479.91,1,10,34094.68
192985.54,5,5,60278.65
132347.87,4,1,42637.37
157660.42,6,8,52176.01
68474.43,6,5,29593.58
33180.0,5,7,23388.08
55060.39,3,8,27267.15
55011.2,4,7,24816.8
118707.49,4,3,38716.99
71586.87,6,9,33997.75
172192.78,3,2,46652.97
197766.18,1,3,56206.22
71943.19,1,10,32265.32
142486.75,4,7,48318.29
133209.88,5,2,41728.74
42920.19,2,7,22807.97
184011.68,6,5,58336.51
43891.3,5,3,20796.47
148706.64,4,10,49575.71
72783.88,6,1,30094.59
76580.91,7,10,36154.96
93812.57,1,4,29776.39
173579.06,5,9,57840.11
32349.13,1,3,13779.07
15641.07,1,7,14588.04
83397.96,8,3,31087.81
15839.09,7,8,21576.51
139082.17,8,9,54943.54
153263.39,6,8,56665.0
171668.92,1,7,49174.3
150049.24,5,4,51890.21
183688.52,5,5,57238.03
150918.72,5,2,45808.33
187534.75,4,7,60768.94
42656.6,4,4,20862.31
102473.31,2,10,39109.26
198816.47,6,4,59795.22
137907.75,3,9,42258.74
176335.02,4,6,55433.4
10926.79,3,2,13696.77
174992.79,8,9,63846.84
141054.08,6,5,50252.06
38297.31,6,4,21853.65
10007.79,1,5,8996.96
55685.68,6,6,27180.54
183575.81,2,9,60958.44
135285.92,6,6,48175.3
184296.48,4,1,54820.34
91999.4,7,2,34130.15
187642.28,1,5,53075.82
95277.16,8,10,42817.74
44829.67,3,4,17945.08
34521.73,3,2,16270.04
198793.3,5,10,65665.99
70103.22,4,2,26741.49
36210.34,3,6,19970.04
6639.64,4,8,14826.86
60686.07,1,10,24726.6
178377.65,7,5,60006.67
109131.82,2,6,38535.67
128324.84,8,9,52465.58
184866.27,4,4,54203.57
105003.78,2,3,33099.99
168464.57,2,3,50426.29
68147.49,1,8,28142.68
195534.86,4,4,60488.45
20368.71,7,6,24111.68
146341.76,2,6,47531.33
133810.43,1,2,38771.11
42375.94,1,9,23979.88
80824.58,3,1,26826.5
66001.68,1,5,25218.17
23426.11,1,5,13524.92
119033.66,7,1,39584.3
198765.62,5,1,60140.96
114119.69,1,9,36547.61
111325.68,7,6,43259.63
12861.17,4,8,15880.56
32147.94,2,7,20388.44
105077.72,8,10,42176.84
197109.82,7,6,65362.68
175938.51,7,7,60412.64
71340.78,2,8,25193.92
110885.83,4,7,39172.84
112776.93,7,1,39862.76
138645.32,2,6,41264.4
139117.5,5,5,46046.42
159009.54,3,5,51502.72
9869.35,6,8,18487.81
189017.64,2,3,53509.94
18662.1,2,10,19050.55
97851.22,3,9,35708.54
184317.96,8,9,68205.62
100095.42,8,4,41294.23
17409.18,7,1,12462.01
49701.8,3,5,21176.45
117840.02,8,1,42500.22
22133.02,6,10,24045.78
87617.2,1,3,25626.35
69173.19,7,4,30768.41
163965.49,4,1,48785.0
26475.73,3,4,12899.55
138145.7,5,8,50548.54
84284.87,8,9,36830.39
119611.38,3,2,35160.3
45078.7,1,1,13757.63
123892.22,8,6,47707.72
136425.66,8,2,48641.6
18695.16,3,5,12966.03
165747.13,7,8,60107.59
172944.55,1,1,46954.9
17393.04,6,7,17469.99
122621.56,7,9,47381.18
120832.24,1,9,37391.54
7429.39,6,5,13485.89
71757.55,1,7,27906.25
193940.53,8,5,61824.79
113312.9,4,9,42270.81
186976.3,2,6,53950.69
136750.7,8,10,53678.3
10536.15,1,9,13040.35
20154.07,4,8,20534.28
145824.9,3,5,45473.13
113140.72,7,10,46153.12
29794.57,2,8,16322.07
124742.22,8,3,43429.7
163006.04,8,3,53668.2
151831.57,1,8,45865.54
53001.68,7,7,30109.74
55348.02,1,7,22997.62
193728.37,1,4,53769.37
178043.94,2,5,51122.07
67075.78,1,4,26585.16
165690.63,3,9,55057.3
36539.01,2,6,18369.39
43384.01,6,2,21390.93
40333.23,8,5,25906.31
22105.55,5,9,21604.54
171662.23,4,4,54389.7
117867.35,6,8,41829.0
55496.44,3,8,24001.07
170487.73,3,10,57503.51
161516.12,1,8,50730.04
24685.55,4,6,16631.07
130607.18,5,7,41491.2
145757.55,8,6,52700.45
144586.33,4,1,42509.08
146012.83,5,10,56817.81
38044.27,3,9,19646.69
66441.86,3,5,24279.86
169614.81,6,3,55315.65
180186.39,6,8,59940.47
59441.83,4,8,24406.06
9488.81,8,2,17628.88
172654.55,2,3,48320.97
78532.91,1,4,26014.98
69245.39,8,7,35058.48
72664.94,4,6,27854.16
86060.8,6,5,31031.93
78761.99,2,9,30204.37
115454.03,7,5,41754.77
20393.35,4,3,11041.84
194450.34,4,3,57001.55
187607.95,2,3,54722.52
187209.3,5,5,60330.96
176459.14,8,8,64362.72
133763.63,1,6,43731.21
48116.17,5,7,22889.02
14649.28,6,10,19153.93
24367.61,2,10,20067.72
68178.54,2,7,26207.81
103257.19,5,7,38761.67
198684.35,2,1,53459.61
89911.48,7,3,33612.14
107305.99,1,6,34351.04
140555.66,4,10,52816.72
40243.12,1,6,17562.9
186901.27,6,3,60131.23
108161.75,2,2,31026.89
58869.99,8,1,27218.16
187346.25,2,10,59569.49
126962.87,8,6,48605.24
99319.5,2,4,31627.54
118130.4,8,4,45783.97
150918.93,3,1,45375.75
35134.91,2,10,21731.94
173641.93,3,7,52850.36
192103.83,7,4,59828.53
115564.93,4,9,43050.66
138042.82,8,10,53855.39
172667.53,6,1,52991.59
78088.07,7,2,29730.41
198602.2,3,10,59496.0
137697.77,7,2,50486.35
87679.75,2,1,25928.46
137080.91,7,5,46827.27
106727.61,2,1,25945.57
26770.11,1,7,17156.19
160193.73,5,4,53215.47
115053.24,1,7,34954.43
160189.88,1,3,46968.37
35207.83,5,4,20008.99
109979.65,8,3,40487.27
154491.73,8,3,53104.87
197719.39,2,10,60589.48
177457.47,6,3,56951.43
173548.18,2,3,53421.71
53254.73,7,2,28177.98
168407.0,1,5,47976.97
38009.85,1,7,17882.48
43630.99,4,1,20072.12
26472.77,8,2,14212.92
172231.32,2,6,53946.2
26109.63,2,2,13134.54
31931.74,1,2,17758.37
52947.99,2,7,24208.56
116669.17,4,8,40235.96
176635.14,1,2,51151.29
86554.49,4,6,32183.03
111525.76,4,2,36488.69
37465.43,7,2,21029.85
56859.44,4,1,20414.8
31115.52,8,5,27116.62
84934.17,3,1,28076.33
120115.45,3,10,35896.88
60383.81,7,5,32309.54
169969.19,8,4,54338.25
196341.48,4,2,55793.17
28430.2,5,4,17812.76
8482.71,2,9,18216.8
159006.5,5,3,49042.31
42175.32,1,8,19041.79
73863.59,2,6,29757.88
81875.09,5,4,29387.14
183736.88,5,1,53254.25
133473.45,7,9,49482.77
12918.85,1,9,10728.5
7888.0,4,4,16955.92
43915.78,7,3,23674.87
67043.53,1,6,27488.34
99482.15,4,6,37679.99
168378.69,2,4,50180.94
66389.46,8,9,35696.95
78424.76,1,1,25926.83
69220.9,2,6,28606.32
6748.24,3,5,12318.29
191264.3,7,8,64074.26
32104.2,3,4,11408.23
61095.16,5,2,26918.85
30214.14,6,8,25804.85
100655.92,8,2,39910.05
186772.39,3,5,57568.58
24636.64,6,3,16542.01
90974.9,3,3,28799.61
9363.09,1,4,8169.28
155325.15,8,1,51832.88
130039.1,5,3,42205.28
141441.24,8,8,56681.06
97105.59,1,1,27121.64
181988.44,1,10,55294.31
84863.7,1,7,28375.09
105246.59,3,6,35554.33
140581.4,5,5,47953.07
106509.33,4,5,42231.63
41920.45,8,6,22498.47
66828.77,8,4,34208.18
22997.42,1,3,13136.82
89359.63,7,10,43716.81
123831.46,5,2,40795.16
28113.34,6,10,21720.1
127964.49,5,3,40489.3
179110.07,3,10,56276.52
70856.13,3,4,26032.34
48296.45,8,9,29626.71
179136.18,4,10,60436.5
139929.32,7,6,51034.02
25552.0,2,9,19266.84
84581.83,5,7,36708.5
136447.47,4,5,43221.35
117004.86,4,9,40061.8
125616.69,1,7,42100.16
115591.36,6,5,40715.59
160621.97,8,8,57319.66
67483.26,2,10,29525.96
143150.16,8,1,48808.97
198260.49,2,6,55809.7
81041.98,8,9,39796.72
159254.42,5,10,53348.86
52991.3,2,4,21002.38
59969.86,6,10,30657.51
187298.46,1,9,59822.39
10057.98,4,3,13532.94
47398.33,5,6,27057.4
99169.54,4,1,32922.58
83360.29,4,1,27347.42
127688.1,5,8,45296.66
42580.8,6,7,24716.43
18756.67,1,1,7173.74
77020.01,1,8,29721.84
107249.27,6,1,38378.04
114590.36,2,5,37073.3
122291.24,7,3,44020.04
111989.09,6,9,45424.83
52921.63,5,1,19968.11
154087.2,6,5,49774.37
22117.15,7,7,21732.16
43679.01,5,1,18224.0
149178.71,4,2,42299.02
59546.6,4,3,26587.7
101227.32,7,1,36662.76
68803.56,6,8,34929.07
103861.34,2,8,36198.01
72597.88,2,1,21504.18
198870.56,4,10,65233.43
74708.13,1,7,26509.35
127274.64,8,6,48967.54
178226.93,8,9,64931.34
129397.32,6,3,46017.74
115342.16,1,10,39167.21
115999.74,5,4,40415.04
101809.84,1,1,23931.47
162478.18,8,2,53744.63
14832.7,5,3,14390.31
177600.33,8,9,59674.66
119326.98,6,7,47037.26
170530.28,3,9,56792.97
7026.58,8,7,20100.95
174508.9,4,8,58975.66
28426.82,2,3,14942.91
145637.51,7,6,49969.53
86221.67,3,6,29840.07
137809.12,4,8,50513.13
127497.0,2,8,43925.86
36862.33,3,10,21621.96
105349.68,5,3,36858.07
59059.94,2,8,24285.04
114285.18,6,6,39986.37
148910.64,5,3,46564.61
20845.39,1,7,12476.48
105573.67,5,1,34869.76
125437.82,4,9,43876.25
62596.65,4,3,28204.79
190835.68,4,10,62676.69
106459.05,2,5,37094.39
40590.83,4,6,24613.21
26018.71,8,2,19360.29
110623.61,4,10,41790.99
78171.48,2,4,27393.09
42546.68,4,3,17111.75
10986.2,3,7,14817.23
115487.02,7,1,37977.47
121727.05,4,6,42717.45
32651.51,7,2,20814.62
122338.92,6,10,49744.23
190634.69,3,1,53070.81
195767.64,4,1,55120.74
178256.12,1,8,54759.73
162380.32,6,3,54135.71
45826.73,3,6,22185.55
35504.86,8,3,23559.49
91764.78,2,5,30192.45
125828.19,8,2,46513.21
170882.34,8,8,59864.88
50232.79,7,8,33022.09
98531.34,6,1,35039.99
131250.85,5,8,49041.05
91890.8,1,4,28437.15
93567.77,2,10,33876.16
48897.85,6,1,23259.73
197398.88,1,9,62869.16
97662.69,4,9,43981.41
108884.68,2,4,30991.78
47619.06,5,10,26241.04
105256.66,7,1,41402.23
54793.16,7,6,27450.27
44455.57,1,4,20078.43
58765.84,5,7,27042.33
5538.13,1,6,8241.58
116179.47,8,10,51984.92
80558.6,8,2,30115.02
180244.36,8,8,64387.81
12937.9,5,10,20014.02
13424.06,5,2,7048.0
177745.34,2,7,55094.8
29695.71,4,6,20013.88
5421.22,4,6,16199.98
39888.2,5,5,21133.73
165655.85,4,9,54069.32
161529.25,6,3,49861.0
71325.78,7,3,32160.0
135266.03,3,10,45620.5
103913.69,3,1,31587.5
181423.32,6,7,61357.71
16002.58,5,7,19476.91
163569.93,5,6,53453.04
38266.74,7,10,28358.84
81366.07,3,2,24571.96
42431.64,3,3,17574.31
142009.81,3,2,44194.09
137273.61,8,4,48325.33
111840.03,8,4,46345.96
141141.79,8,1,47004.26
129715.13,8,10,53600.85
156406.2,2,1,44657.29
51684.3,1,5,20906.24
88637.96,2,9,34727.03
34567.17,3,8,23648.19
88770.75,1,9,35538.22
141829.89,4,8,48636.88
139821.28,3,4,39413.59
143338.25,3,6,45946.96
65209.67,4,1,21259.53
134131.72,1,9,46523.47
76655.93,7,3,29978.98
189175.95,8,7,66202.29
71956.44,3,10,32455.52
122588.56,1,2,34621.55
151278.41,2,1,45412.13
181749.45,5,2,55454.42
90396.08,7,10,40239.15
75294.6,2,8,30372.27
88855.49,5,3,33722.84
68120.79,3,2,24029.69
132515.28,7,8,48542.17
186879.77,2,6,57335.02
29583.85,8,5,20957.6
114379.8,2,9,40313.96
180041.5,6,1,53294.69
24522.34,8,6,22578.41
101303.76,4,4,35637.99
173719.77,6,5,56576.69
180588.18,8,7,63476.54
105298.67,8,2,43495.93
9865.62,5,2,10842.55
25599.64,8,7,23844.2
119409.77,5,6,44691.99
29152.43,3,8,19508.11
34136.47,4,8,22315.52
155562.83,4,9,55187.78
151384.95,5,6,51956.3
169340.69,4,9,54966.17
25618.35,1,7,16612.07
43638.25,3,1,17840.16
167427.48,8,8,54894.02
145612.08,8,9,56005.02
162161.44,2,5,49339.35
198000.41,7,5,62647.75
173564.16,5,3,54371.63
106490.33,4,6,37193.48
65599.8,4,9,27799.15
116086.93,8,5,42903.96
129524.38,4,7,41260.27
70385.87,7,9,31048.57
155332.72,3,1,49057.4
23086.99,2,3,15070.2
156981.61,4,9,54458.36
11239.71,7,5,16997.25
102103.38,2,1,31714.71
172980.11,2,6,49207.14
21866.58,7,9,23576.17
105959.09,7,3,36461.21
36081.33,3,10,19565.57
179489.07,7,5,61032.13
167307.38,4,3,52752.17
187113.86,4,5,57624.02
175621.56,2,10,57329.02
148627.9,7,5,52044.15
41053.39,4,1,20499.52
63988.01,6,4,24704.42
101886.76,3,1,28150.77
119834.87,4,2,40699.04
157525.76,4,7,50229.93
49257.13,8,2,20391.63
30014.09,4,8,22239.47
99108.98,3,1,30604.88
35779.08,2,3,15320.7
140278.68,6,8,51205.33
117248.02,2,4,33416.2
149516.02,4,3,43660.07
17370.13,6,4,12590.69
193116.02,7,7,63345.24
5001.08,3,9,12447.92
68461.27,4,8,30364.4
137528.78,8,9,54604.57
13802.7,7,1,14717.98
21253.17,3,10,17004.32
19952.88,3,7,12811.38
118394.4,2,1,34198.12
179705.44,6,10,63177.53
113310.21,1,5,36936.77
122696.41,1,9,41148.68
72470.32,5,6,31774.4
8654.53,8,7,20112.5
9214.87,5,3,11036.58
178220.44,6,9,60701.94
25001.63,6,2,17967.24
199958.93,1,10,59739.96
37062.41,2,7,22060.25
136553.72,8,3,48918.66
190046.32,5,9,67082.63
75646.41,6,9,40167.46
148214.47,7,5,49116.66
73417.05,1,5,22552.78
64463.51,2,8,25093.73
44351.8,7,8,28208.12
165082.31,5,6,57381.46
55190.48,8,4,23933.88
60215.84,5,9,31453.55
199799.1,1,2,52950.57
68825.53,7,2,26869.78
87441.03,5,8,37248.3
198060.81,2,1,56333.88
77013.57,6,4,34202.81
76399.64,1,2,22966.75
166404.32,2,8,54539.45
65826.42,5,10,34830.89
50588.29,8,5,30084.04
87526.0,2,5,33018.87
141624.96,4,5,47251.76
13432.39,3,5,12474.79
77913.63,5,5,31183.03
72517.76,4,1,24660.21
52739.58,8,6,29371.22
132586.03,7,8,50586.58
61548.07,7,8,31349.19
123312.65,8,8,48837.77
103345.68,3,10,38121.62
47352.02,1,8,20112.59
56980.38,3,2,25498.98
38267.01,7,1,24264.39
16042.7,8,10,27171.03
125741.75,6,4,43177.57
136193.8,1,5,44142.44
37370.0,4,3,19086.51
125001.52,3,9,43589.39
196506.52,5,4,58042.28
19508.41,4,5,14216.95
100622.32,8,4,40564.35
147942.45,3,7,51733.87
13971.79,2,7,15293.92
156763.33,6,3,50277.11
196004.69,7,9,67021.33
22255.13,2,1,13143.2
165334.83,8,10,57418.01
78823.4,8,3,32592.69
33102.66,1,8,16960.43
101172.68,4,3,33917.56
18946.15,8,7,18740.86
106809.77,2,5,36168.65
8774.57,7,4,16524.34
147079.23,3,6,47074.91
100154.09,5,2,37230.28
94493.23,1,2,31057.23
43257.34,6,9,26346.21
75446.32,3,2,30354.07
40464.54,8,8,25631.99
148401.07,1,5,41628.75
43809.93,7,9,29579.12
125266.9,7,8,50230.94
59523.46,6,7,30346.98
133111.53,2,2,39596.37
110388.72,4,10,43456.09
87570.53,5,7,32705.97
136235.16,2,4,40437.89
86065.8,7,8,38484.59
165167.27,4,3,52902.95
147271.7,5,9,49952.04
110424.6,8,2,40212.15
176026.83,4,8,60098.7
166628.06,8,3,54865.52
108708.68,2,5,33295.49
18347.3,5,3,14891.48
115369.29,3,2,36217.14
74275.11,8,10,39220.67
110322.02,8,7,44979.7
131190.44,8,9,49150.01
130743.52,6,9,46929.31
136337.19,6,6,48845.96
137457.38,2,5,43108.16
26309.88,1,9,16483.26
42383.9,5,8,25586.75
127955.5,8,1,44722.24
84593.62,4,10,35728.71
153756.07,8,1,51342.19
29357.31,2,7,15573.14
42346.98,4,6,19302.04
113900.61,3,9,40395.1
102645.86,4,1,32339.85
56947.45,2,1,16995.99
84626.93,5,1,27638.03
11821.35,7,2,16658.56
12222.43,2,9,18349.29
23510.77,1,8,14390.31
117474.53,1,5,38543.7
173424.7,8,1,56429.91
55743.54,7,4,27023.22
11618.27,8,5,19653.77
143182.28,4,5,43465.35
171793.69,4,10,57664.2
31943.69,6,4,22548.23
80220.8,6,6,34769.9
35953.68,2,2,15371.67
25739.7,4,3,12745.78
131392.87,4,10,44820.65
193669.61,8,10,61923.5
137242.3,6,9,51281.13
197038.86,6,10,66645.53
89707.08,4,7,37456.0
180084.61,5,3,58678.38
44991.42,1,4,17709.81
27991.35,5,7,19953.22
141991.41,6,1,45776.46
77424.62,2,4,30434.92
66949.08,3,8,27468.6
135899.71,1,9,40367.69
70029.39,8,7,33953.62
116648.84,2,9,43334.86
63393.75,4,9,29723.54
157832.73,3,5,50887.57
65915.73,8,10,35708.11
109323.86,3,1,35829.73
9519.34,3,3,11348.48
159387.5,6,2,48283.98
125965.87,5,8,45968.79
42486.23,8,6,27663.86
46997.81,6,7,26432.41
56186.12,2,8,21319.46
117423.37,5,4,38843.92
111921.68,5,3,38849.52
58403.43,7,7,34380.25
140342.15,6,8,55527.2
178363.03,1,5,51576.08
13485.52,5,7,18555.04
86353.34,4,6,32548.44
120736.42,3,3,39466.17
119354.86,8,6,46010.4
8809.39,2,9,11876.84
46060.38,5,5,25906.44
17056.99,2,1,4687.16
115948.19,8,8,48315.91
130851.03,1,9,43644.89
36149.72,6,5,23710.52
69937.17,3,6,27984.29
69311.73,7,4,30961.79
164861.45,1,7,49700.7
42958.58,5,10,25416.05
111921.25,2,9,38113.43
157672.42,1,3,47988.91
166767.75,7,2,55866.68
134980.39,3,9,46231.94
63407.91,5,1,22704.06
165494.08,5,9,58174.98
149722.38,3,4,48124.85
142371.48,1,4,41437.0
18130.4,2,3,11503.99
13436.65,8,1,15900.29
140596.23,3,10,50458.22
189234.99,7,6,64569.41
155876.17,1,6,47440.43
167137.74,8,10,57961.75
111271.54,4,10,41633.32
64394.3,1,4,22767.57
137158.69,1,3,40814.41
143834.32,4,2,46552.17
136694.8,3,6,43115.47
189608.27,8,7,65069.83
76599.91,3,5,29769.72
12733.22,1,2,7495.84
182146.65,4,3,51378.91
36297.33,2,1,14893.69
140977.08,1,7,42840.51
175274.87,6,2,59099.46
65477.57,2,9,27092.25
166930.97,5,7,54834.52
69751.33,6,1,26833.32
159880.3,3,5,52399.26
18616.82,1,6,13050.56
132772.38,1,9,42275.15
137041.93,4,2,41031.92
100828.04,4,5,34095.0
138982.72,8,3,45945.74
185020.82,6,5,56212.97
148101.69,5,4,48302.53
192452.73,4,9,61949.04
92479.4,2,8,35755.5
108016.69,7,2,40499.21
56429.05,4,10,24780.84
197192.33,8,3,61693.38
15751.66,4,7,13737.09
74930.98,8,8,37832.89
63050.95,7,10,31292.99
80369.78,1,8,29759.04
183954.98,4,1,53858.02
76767.39,1,1,25494.5
183810.45,7,1,55540.61
87551.08,2,7,33454.16
171679.91,5,4,49128.62
106741.27,5,1,35186.9
65713.8,1,3,22408.69
92623.21,5,5,35718.32
87754.31,8,3,36174.58
55683.24,6,7,31254.43
61479.55,8,9,33215.95
41358.51,7,2,23929.57
70520.11,6,5,28983.74
126759.13,4,1,37650.96
80378.84,7,3,34573.58
143903.03,3,2,41859.64
197460.74,3,1,54913.51
78534.71,3,1,28187.6
95214.65,6,7,35666.29
37001.48,8,1,19087.99
81481.98,6,10,36287.4
146732.33,3,2,46299.02
47393.94,4,4,19388.46
40500.54,2,2,16849.34
78393.1,2,7,29967.46
164636.65,8,1,55830.09
126613.15,7,6,42906.88
191727.98,5,5,60996.95
181385.38,7,8,59899.46
34471.75,4,10,26252.46
13297.79,6,3,15753.02
82823.47,5,3,29984.99
106805.5,5,2,36992.98
105536.27,2,3,37179.58
31150.92,6,1,20049.74
29339.4,7,1,22594.82
14137.85,3,3,11413.44
170917.69,1,1,48805.14
189810.11,4,10,59932.73
27558.58,3,6,18149.02
46558.86,5,8,20582.96
22523.26,1,10,18735.63
176112.92,3,9,58455.1
191948.2,2,10,62063.72
56050.33,8,4,30140.14
64198.85,4,1,25653.15
75720.59,6,10,36816.27
102980.43,2,7,39537.37
138079.89,5,8,49632.75
103356.16,7,2,35959.35
190445.31,5,2,54853.23
24479.22,3,7,16358.44
160728.07,6,10,55968.35
70224.2,5,3,30996.24
78621.8,8,2,31139.13
143221.74,1,5,41989.23
186228.54,6,9,60552.54
144659.15,1,7,43346.51
156292.81,5,10,53579.02
151401.95,3,6,49484.26
67590.83,1,2,20553.46
152601.43,8,2,50446.77
157981.55,7,7,58112.71
109013.06,7,7,42256.78
109667.47,4,10,40111.75
153145.56,6,5,53220.65
164321.02,3,10,55262.63
70753.11,3,5,27311.23
161304.63,1,8,52724.82
163770.76,5,3,47072.15
50654.5,2,1,18939.34
144805.4,7,6,53030.36
41374.11,4,3,21476.51
23144.58,2,8,15943.81
117035.89,6,10,49016.82
182187.18,8,3,62834.08
11914.51,6,5,18922.21
166167.82,3,1,50383.84
103761.89,1,7,31136.45
172874.61,5,3,53849.0
169478.0,3,7,52644.37
175680.93,4,8,57368.07
154930.42,3,8,52549.07
169383.51,8,4,59180.95
39324.92,4,8,22222.7
64251.36,5,2,25559.2
52284.8,6,7,29659.81
149773.52,8,4,52974.76
34960.41,4,10,19846.29
40534.42,6,6,21392.99
176398.12,8,6,59880.64
142647.03,4,1,43199.6
175699.1,1,7,53602.44
32174.28,5,6,22117.27
82801.18,3,2,26539.33
60214.48,8,5,29196.24
6887.81,3,4,11260.19
60481.98,5,9,33373.31
79018.73,8,9,40932.06
22982.83,2,5,13999.9
115465.07,5,10,46632.2
79718.67,5,10,36324.48
14060.02,4,4,13625.52
142275.88,4,2,42810.8
147209.57,6,2,50407.61
167721.93,8,8,62324.86
99680.42,4,6,36445.1
193888.47,3,3,56972.85
183242.51,1,3,53381.56
112513.57,7,5,40291.44
91765.63,2,3,31444.78
5591.71,4,3,10607.64
143643.93,7,6,48072.37
115166.13,7,7,43498.57
187821.11,8,5,59514.83
120875.26,2,6,39338.06
198606.94,8,5,66695.56
171494.76,2,5,50516.8
190951.6,1,3,52049.13
68894.24,1,1,19550.72
34120.52,3,9,17037.49
160390.06,6,10,53644.02
158308.44,5,10,57787.9
46232.54,6,1,18507.27
154125.21,1,9,48404.0
118484.8,8,1,42466.82
26357.4,6,8,26098.58
102847.8,4,6,37105.23
186571.91,5,9,65547.64
103759.22,2,10,37731.95
158796.3,7,10,58566.43
10637.45,3,2,11535.21
146975.88,5,4,50764.06
189633.29,8,8,66845.2
102407.92,7,10,44585.2
70853.43,7,4,27527.34
131096.85,8,7,50852.94
183670.94,1,6,51208.98
39470.08,7,10,25969.07
83720.37,2,8,32646.84
35476.6,7,4,23599.59
101847.58,8,9,44799.51
110382.29,8,2,42204.44
189119.7,5,8,60895.87
85440.45,8,3,34601.73
115556.54,1,1,33852.26
177626.2,2,10,56087.75
67673.98,1,3,24316.97
136461.95,2,7,46581.5
152646.56,4,8,49654.45
69453.01,7,7,33600.21
37046.53,4,5,15261.78
103067.36,3,7,37911.61
74576.34,2,1,22985.26
56960.17,7,5,26720.4
