income,family_size,spending_score,expenses
120030,1,3,39374.36
82533,5,3,41867.33
137176,7,7,77204.63
95564,1,6,37657.73
137238,2,9,60679.21
89866,3,5,41321.79
20872,2,4,16168.8
129630,2,2,40740.42
106610,7,10,79005.38
69354,1,1,21833.88
84618,5,8,55712.03
23965,2,4,14548.7
41242,5,9,38034.19
26680,5,8,31842.58
41285,2,7,28380.38
98692,4,2,53183.39
41789,1,1,15430.21
53511,7,2,52617.4
27687,5,7,31572.74
30195,6,9,41628.7
83089,2,4,38697.35
92195,1,2,17114.38
69730,4,8,43408.28
34683,6,2,38200.57
81057,6,5,51111.83
112335,3,1,32648.48
78084,5,4,50938.41
71417,1,2,21861.84
96710,6,4,59159.17
74713,6,7,53555.31
38554,2,4,23140.85
26146,3,8,28481.75
71749,4,4,39586.34
98686,7,1,50590.74
86515,4,2,41584.63
95981,3,10,53757.57
80228,6,4,62924.45
130782,4,3,56889.62
99349,7,10,75400.57
38657,1,7,21256.83
141087,4,5,56031.83
123950,2,3,48042.43
45858,6,6,42443.08
95461,4,3,41762.82
71925,3,9,44939.12
43764,6,1,35304.37
138145,7,5,74898.31
21657,5,4,31008.1
77668,2,8,40295.51
99843,2,6,44436.11
58283,5,6,38750.47
99219,1,9,44137.01
124542,3,5,55381.15
140884,1,5,56591.64
69934,3,3,33402.96
117088,6,3,61069.32
106293,2,1,32745.01
23163,7,4,47558.65
99128,5,10,56552.81
30939,3,5,26962.29
113755,7,9,77072.86
22958,1,1,9131.65
63818,1,10,20812.82
53262,4,7,42440.87
80848,4,3,42536.19
135803,7,2,57052.41
95971,4,2,45174.56
141707,5,6,59658.88
142031,2,1,38533.04
145264,4,6,65451.78
111421,6,5,61609.98
109009,3,1,31255.63
25718,7,2,30581.52
118889,6,2,62050.44
66414,3,10,41143.58
65932,6,9,45235.0
91352,5,7,52696.3
69853,2,5,24011.33
93605,2,3,35209.3
115035,3,9,64866.67
43902,5,2,37132.74
101032,7,2,58359.34
27475,7,10,48169.92
75995,2,10,42348.96
132100,4,7,64675.8
124884,1,4,44818.68
93923,1,8,39579.21
111046,4,6,54556.7
100836,6,2,59880.62
35502,4,5,32533.27
111806,4,2,49078.86
88195,3,2,37416.2
71327,3,1,33586.54
82125,1,6,28156.18
30287,7,2,47781.1
46337,7,4,47465.6
30042,4,9,27071.84
50034,6,7,48740.98
68173,5,7,40493.72
39439,7,5,49623.78
94341,2,9,44182.22
24226,3,8,23880.82
37076,5,5,36246.9
23315,2,1,17733.27
66060,1,1,16300.83
44601,2,4,27867.7
133825,5,8,70933.22
100549,5,2,48523.1
71313,6,9,58898.81
21076,1,3,400.86
134700,5,5,65190.12
119137,3,2,37490.55
125144,5,1,56498.94
142211,4,4,61219.84
139090,2,2,38717.82
138895,7,10,92478.22
136109,1,8,59229.8
49801,5,5,35707.97
117666,2,6,40222.14
89542,4,1,41593.05
79654,6,3,51385.56
103234,1,7,38394.54
148677,5,7,83758.54
40602,2,9,20518.13
135954,1,7,49122.47
96238,3,6,47712.02
65061,3,5,36063.58
47301,7,3,54561.33
119668,7,6,69706.95
132886,7,1,62047.25
42486,5,8,46357.67
49320,2,3,22374.79
44156,7,4,47183.79
67533,4,2,33670.07
86170,7,10,66653.18
92018,2,3,29399.26
134466,7,9,89121.91
59694,4,8,47762.54
30583,7,5,42494.94
71090,4,7,47155.59
31563,2,9,27410.56
21243,5,2,28489.92
111211,3,3,52234.32
68340,1,9,39399.28
132095,3,3,44882.98
141205,1,9,59682.55
113114,1,2,37783.55
92801,3,3,34976.0
127098,6,6,68181.71
52848,2,2,25578.05
94579,3,6,52722.14
70196,5,5,39925.78
29824,1,1,20414.38
77157,7,4,57752.04
36632,5,10,38738.63
48185,7,6,55475.49
35280,6,2,42417.37
27072,5,9,40190.77
79540,3,7,44093.79
55944,3,10,35344.05
132999,1,1,37466.22
77390,3,5,37915.56
76214,6,10,55698.45
29904,5,6,30905.45
137146,3,2,47345.66
126550,4,3,52979.88
101430,1,5,34804.95
82610,3,9,47664.81
124066,4,8,63837.43
45393,2,1,19387.52
136521,3,4,54455.09
120275,2,8,46710.3
138405,7,9,94900.97
38082,7,3,50618.14
109114,6,8,63229.52
138410,6,10,80967.12
43277,3,4,13680.94
118381,7,3,71101.46
44808,1,2,14675.23
50941,1,2,22324.83
131037,4,9,66051.77
60869,7,4,43690.82
137991,1,8,49793.66
143681,6,7,77544.62
123965,2,6,47138.0
142082,3,10,66915.02
121434,7,10,81254.47
138020,6,9,85786.8
119103,1,3,34369.25
51491,6,8,50417.8
104640,4,10,57016.14
138384,1,8,53129.33
79817,7,9,69195.36
35314,2,9,28745.87
139224,4,4,67099.3
39776,6,5,33157.36
118955,3,3,46384.34
130197,2,2,36260.34
88797,3,3,34672.5
101640,3,10,66035.2
129961,5,1,50300.04
97616,6,4,59074.24
78495,5,7,54687.86
59280,3,10,40847.47
87309,7,3,54393.16
93183,5,2,45079.98
75889,5,2,44254.17
23225,4,7,29980.48
88131,2,1,26568.0
36311,7,6,48028.82
65606,3,4,34800.05
54627,2,8,21245.55
126195,3,7,59799.87
76854,7,1,55313.99
148283,1,10,69172.22
98464,6,10,76844.92
110889,5,10,66531.92
112496,1,5,33600.41
109512,6,8,76031.29
117190,6,1,56422.18
57810,5,1,38412.26
114357,5,8,62336.31
105955,2,9,55270.81
50850,1,10,18834.35
33846,3,2,23315.05
89927,4,9,54936.84
133100,5,10,81916.5
43260,6,3,46753.5
90501,4,3,39182.54
64729,2,7,34574.44
133206,3,6,64280.04
115438,5,1,47127.34
23506,3,5,31724.74
73967,3,1,24163.33
122841,1,2,35818.69
44374,2,4,23927.82
62897,4,4,40199.68
135195,1,1,37331.04
114718,2,1,38875.53
90516,3,2,36734.99
146610,1,2,36854.41
107290,1,3,28128.58
71503,4,8,48303.78
69487,7,10,65048.51
42928,3,6,37908.71
113099,3,5,50171.41
129101,5,5,65027.37
135679,5,4,69223.78
22854,5,1,30274.09
60785,3,3,30534.57
54023,6,9,50968.52
42726,3,8,33850.78
29735,1,4,16308.28
147958,7,6,78277.84
95559,1,9,39593.5
139339,7,2,61461.28
133180,3,6,64743.31
129167,7,9,84943.53
93711,1,6,31623.03
45557,4,1,30652.45
69438,3,3,27818.49
58448,4,9,44772.19
111182,1,3,39641.2
114863,7,9,79248.25
126034,5,3,59203.86
23692,4,7,23114.26
75561,1,3,19844.66
128549,4,7,70378.41
127549,1,5,48047.21
68999,7,3,56363.25
138032,4,6,54476.62
98067,2,1,24984.07
118422,7,9,83010.88
81530,2,7,38054.82
65008,6,5,49144.76
85909,2,7,39133.02
148371,3,10,75276.27
107495,5,9,65390.22
99873,5,3,47336.62
112810,5,4,58118.81
132137,1,8,54147.28
81044,7,2,55622.27
132400,6,6,78984.95
115591,3,6,55269.12
123760,3,2,44497.55
38897,1,8,19318.29
56253,7,2,50772.47
70477,6,2,38316.63
68378,6,6,51190.22
70208,4,7,43649.37
86965,6,6,56684.19
53379,4,10,42174.84
51721,6,9,42206.29
138242,7,1,63461.13
106412,3,8,57146.68
130522,5,5,61552.28
108303,5,1,46765.5
140582,3,7,68662.56
45054,4,9,24493.2
106344,1,7,44307.35
112966,2,9,48582.98
106422,4,2,48318.31
107918,6,8,62499.48
112072,3,1,44744.67
100354,2,10,55046.63
40164,6,5,39874.8
123540,5,4,64041.39
91585,1,5,29017.55
87514,7,1,49079.77
59631,1,6,23868.89
67934,7,8,53804.82
96877,5,1,55379.99
140476,7,3,63449.49
20294,4,4,28276.62
147651,2,3,49709.23
123742,6,8,68758.03
78727,6,2,44824.63
71467,2,4,26307.12
31117,7,3,48131.16
118777,4,2,54377.86
38731,4,7,34462.91
98420,6,10,78742.77
135210,7,1,64178.37
44545,1,5,22325.34
139004,1,8,57922.32
112114,3,2,36196.86
87281,6,8,57676.48
136837,4,3,60068.33
109244,1,10,48723.21
143038,2,4,46024.0
24828,4,4,34642.64
88043,4,7,53832.26
60898,1,9,30735.68
146797,5,8,83406.9
49030,4,2,25592.21
139282,7,3,79762.08
105816,7,8,75243.83
26820,4,3,34027.87
141030,4,2,53429.39
115823,5,2,47873.08
113486,6,4,56752.95
92552,3,8,51427.08
98022,1,7,36920.46
129105,5,2,49968.89
128918,6,9,83111.6
142590,4,3,61077.74
148314,3,6,55582.43
28000,4,10,31363.49
42099,2,3,19369.86
83306,1,2,23152.15
88541,4,9,55901.29
134495,4,3,48175.81
62917,6,6,48170.43
74825,1,5,27249.17
38210,4,7,36558.51
126089,1,2,37113.17
81808,6,3,51330.02
85163,4,1,37620.55
140624,1,2,40527.43
107530,2,8,39911.88
55171,4,9,30466.66
135834,2,10,60721.93
105921,4,5,49276.81
115267,4,1,43531.05
22352,3,7,21864.54
118010,7,5,66458.83
138819,5,7,76106.6
113850,1,3,37577.0
77153,7,2,47485.17
28741,6,9,38013.31
69521,4,6,39474.61
112494,2,6,44681.19
96227,1,6,31304.7
28738,5,3,19657.5
126227,7,8,83904.05
29242,3,6,21146.56
139577,5,7,77113.16
34459,7,9,54209.45
108788,3,3,43253.07
35341,5,6,32443.84
22084,2,1,12322.65
127270,4,1,49692.02
46522,6,8,37949.82
103934,5,2,56702.66
74685,4,2,36237.7
30708,4,3,31218.76
45184,2,7,26853.27
35381,6,8,34699.29
80237,2,9,39340.52
116551,2,3,41151.62
108707,2,6,43520.37
82193,4,2,42901.98
125923,6,5,68611.77
38789,7,9,44555.64
89020,3,3,42854.08
41198,7,2,44428.99
43418,5,4,32810.62
135031,4,3,52425.82
93238,7,4,66484.3
51201,2,8,25261.66
89066,1,1,25066.98
48920,7,8,45805.8
51635,3,5,31471.79
76779,7,5,55995.23
42647,6,5,43202.49
121980,6,1,62873.11
136519,3,5,46210.92
114536,6,10,76879.05
70909,5,10,53969.63
55405,4,8,46880.89
113093,1,1,25517.88
78498,7,4,52068.5
31909,5,3,50287.22
34712,4,5,34214.44
131715,5,10,72637.23
49293,4,2,38786.02
43880,5,1,37035.39
133721,3,10,69373.88
80099,2,5,38170.78
59953,5,1,41584.37
86690,4,4,42717.89
110170,7,5,67143.16
85657,7,8,75443.48
61309,3,7,28565.41
117418,7,5,74549.16
42799,6,6,50075.27
61305,6,6,43756.56
55317,5,1,39489.51
40436,2,3,22896.61
130934,4,2,47354.76
108130,5,8,58489.3
145787,7,4,65671.47
122057,4,10,71309.75
36228,4,8,28824.75
92639,5,7,57194.61
27528,6,5,33779.13
28402,7,4,46815.27
133070,5,1,49978.73
35705,2,4,15699.59
62561,5,2,41559.44
45923,2,8,27464.21
81997,3,7,29572.12
49060,7,3,47513.71
61207,7,6,65801.34
44886,7,1,49204.35
146097,6,3,73004.36
126008,1,10,56539.46
61771,1,9,25706.8
134555,1,8,55137.49
42593,7,5,55570.21
118101,2,5,41512.97
127570,1,10,51853.79
83819,4,7,47306.37
149527,3,6,63619.09
47702,6,6,40768.2
86242,3,5,40141.28
93494,1,10,44199.05
91561,6,6,56068.62
34780,4,8,31976.72
55546,2,10,29336.56
62346,6,3,57542.18
123467,7,5,72052.3
108642,2,1,29657.03
129804,1,8,45220.85
47704,3,6,33304.33
22794,1,6,11715.72
35395,7,1,35689.9
21319,2,3,19010.57
96201,3,3,44483.14
48522,3,3,16688.15
70321,1,9,34617.35
129004,6,7,68630.36
139652,7,3,66326.19
83092,6,7,55463.25
112288,1,5,41579.33
117135,3,8,51799.07
62893,2,2,21796.35
75955,3,1,25510.0
38896,4,10,37707.08
114009,3,2,48301.46
101732,5,4,53577.1
25999,5,9,44146.65
67572,5,4,39764.6
111040,4,4,54150.47
134311,4,7,56599.96
67914,5,1,38842.16
138081,7,2,68218.09
37189,3,5,17898.02
42752,6,5,39614.47
96592,4,9,59760.37
73007,5,1,44010.25
56810,2,1,26192.56
113748,3,8,64737.87
75170,6,9,60426.06
107019,3,10,57453.81
41880,2,1,21706.11
20313,3,5,24442.5
51482,3,7,21170.56
128734,6,8,81540.95
60385,1,3,19730.58
123773,5,5,58721.44
89254,7,6,64881.28
80313,1,1,18406.95
97430,6,10,69022.83
127779,3,4,53756.35
39778,1,2,17367.68
136217,5,3,58810.91
94820,6,6,71315.44
120264,7,4,66986.56
25945,7,2,46637.83
109462,2,7,37018.09
22542,1,3,12257.98
112506,2,4,42489.91
99029,2,1,36013.96
44376,7,6,53443.25
51878,6,8,48823.03
127824,7,4,78124.93
89560,6,6,52474.45
103723,1,4,27750.15
75915,6,1,41208.92
129435,2,5,47830.13
144126,2,6,51163.9
99870,6,10,77399.28
72285,4,9,49015.23
143396,5,1,55919.67
146476,1,3,53754.79
145412,7,1,58564.5
77270,2,4,29848.5
126485,5,4,59850.31
147830,1,5,46400.93
143379,7,6,73214.79
126696,4,3,53510.18
147689,2,3,41766.07
60587,4,6,43969.6
145078,4,8,72773.79
76325,6,6,52111.77
20366,1,2,10679.33
115620,2,6,39135.47
71953,3,6,36367.0
74454,3,1,22220.24
144996,1,8,54980.21
141650,5,9,87314.58
69592,3,8,28314.54
38117,4,2,21529.29
24398,6,6,31177.57
116925,6,8,69552.73
62120,2,6,29372.69
43611,7,8,46016.89
149574,4,6,67020.79
144696,5,7,79941.06
61862,4,8,35313.5
135245,7,10,91265.9
101840,6,1,46567.7
98383,4,2,50659.24
20342,1,2,9831.71
76860,4,10,53211.85
115070,5,4,58675.6
102787,6,8,64710.86
113659,7,5,75549.47
108775,1,4,36036.42
88338,1,7,42008.96
107841,6,4,55522.17
99206,6,8,58657.96
29493,3,8,27482.07
97916,6,3,46857.09
60499,6,2,46877.45
78994,3,1,33522.36
144631,3,2,56581.88
144567,2,5,56703.03
67799,7,4,49584.52
143094,3,7,63196.79
84180,1,6,28323.0
47212,1,5,23876.11
57469,3,8,36236.13
124644,7,10,77368.32
51441,1,9,29340.54
144328,4,5,69897.11
65573,2,6,40937.73
82310,2,8,45379.6
105076,2,7,39661.85
48998,7,10,54200.74
124907,4,2,48999.8
141361,3,1,38428.43
31289,7,7,44596.96
140293,1,10,64577.21
123810,1,6,43416.18
139023,2,10,73980.03
100575,4,9,54620.29
41583,6,4,46046.28
58880,1,6,24815.52
125179,1,3,23587.73
27547,3,3,16776.53
20879,6,4,42126.42
117966,5,1,54814.93
27313,3,10,25691.06
90329,5,4,55155.87
87359,6,2,51205.81
139724,7,8,83008.65
136451,6,9,79718.32
28064,6,2,37983.67
76847,1,2,26840.04
147633,1,8,58047.0
46098,3,10,30738.62
85541,6,7,54716.54
39707,4,2,26101.4
109360,3,9,51729.96
103976,4,1,36515.62
56694,3,2,37929.57
27564,5,6,26948.98
79203,6,2,56013.9
82321,4,10,51592.62
108128,5,4,51882.92
129768,2,2,40677.39
146272,3,6,61843.74
97365,1,9,41559.52
134027,1,9,54687.63
60016,2,5,34594.79
142195,2,1,39357.57
147498,2,9,69567.99
91155,1,3,30820.11
109462,3,5,54186.57
116761,1,1,29041.43
105911,4,5,55647.52
60640,3,10,35341.11
105833,7,2,62421.39
112201,7,9,79915.14
94998,5,2,38874.66
103632,7,8,74860.69
147565,6,5,70972.93
41414,6,1,41852.55
136699,4,1,56007.18
66674,6,7,46826.01
142359,2,4,56040.66
81782,4,10,53108.41
101696,2,7,40297.43
109583,4,5,57055.77
42897,1,3,20900.47
63082,2,8,46758.67
131056,1,1,39082.06
120019,6,3,55052.54
44846,1,10,27764.11
122209,4,7,68605.61
122868,5,1,51384.37
132703,3,4,63986.32
76619,7,2,50490.37
62833,7,4,50953.99
103227,7,10,73868.39
20320,4,9,29977.49
125057,1,3,36772.55
54527,3,4,28593.0
71121,5,3,49523.65
40320,3,2,24941.56
118424,7,6,72860.46
116319,7,7,71582.22
30058,1,3,22585.32
38223,6,7,42275.71
112633,4,10,60641.4
112404,1,9,45277.1
34235,5,10,39864.41
137354,4,10,72377.36
85729,6,2,57488.73
87444,3,1,30882.86
144967,5,7,70114.08
87036,5,7,58989.54
78384,3,7,42237.79
37545,5,4,33084.46
113669,3,2,39389.44
122507,1,6,45442.92
95348,4,2,45647.3
38451,2,4,16430.12
21815,7,10,41085.61
111451,1,8,49064.14
24293,7,5,43296.3
103396,2,9,50353.23
75859,2,5,35800.3
31253,5,2,34752.59
83242,2,1,26694.26
87562,3,10,57464.68
122985,2,2,36338.01
54717,6,1,47150.57
92748,3,8,44717.57
127054,3,10,64335.61
122936,5,6,75177.77
144948,5,1,59200.35
65611,7,4,56146.89
33874,5,6,29446.78
21179,7,8,48002.98
27360,5,3,28842.03
60161,1,1,15994.2
133080,7,10,88381.51
28896,6,10,46166.49
76652,7,9,68737.84
45862,6,8,55029.54
96889,2,8,43740.24
89770,1,1,25764.85
95762,5,3,52848.41
37611,7,8,51843.66
58575,2,4,23999.25
52012,3,4,31244.43
135452,2,5,54860.91
133951,3,6,54828.32
77640,7,8,66056.41
37869,7,4,53077.74
146113,6,4,59318.55
45548,6,9,53941.17
149914,5,2,63056.11
103262,1,3,34134.8
127753,4,7,60510.17
52455,4,4,47226.34
143229,4,8,72114.21
41457,7,7,42701.98
77717,3,3,35643.22
67194,1,1,21222.68
101008,5,3,51584.45
54666,2,9,26041.73
26332,1,5,14870.92
115595,5,10,69071.5
133802,1,6,52888.44
134514,2,5,50211.39
61101,4,4,34645.22
122461,2,6,52556.22
84010,3,6,38478.33
124192,3,3,36471.51
29971,7,7,51115.95
37892,5,10,34272.46
112292,7,10,75386.82
96745,7,5,62068.9
60715,7,2,49710.58
37636,2,4,26333.94
39650,6,4,39559.3
29399,1,3,13089.59
148306,7,4,74143.72
107282,4,3,48542.76
29755,5,7,38772.29
57058,7,7,57120.14
146134,5,1,60780.82
72205,4,5,47212.86
79486,4,4,44176.83
46437,2,3,32557.23
25681,6,2,35829.96
122419,4,9,66535.85
146139,2,10,70148.86
105413,2,3,38701.9
20462,1,10,11734.8
85508,6,9,69362.36
81766,5,8,42824.16
48421,6,8,40708.42
68963,6,1,43704.22
103226,7,8,70852.91
60609,4,10,46018.66
64260,7,10,62059.17
29504,4,1,30338.47
84216,2,2,35049.62
87316,7,10,76273.48
49840,7,5,43248.37
68211,7,10,61038.34
31898,5,6,31992.6
125009,3,2,43089.11
108811,1,1,30370.42
68960,2,6,28259.92
93017,2,8,44867.8
78183,2,2,32391.46
27729,7,2,43034.61
104793,3,8,50827.26
62306,6,8,50697.25
68609,3,2,26673.71
148298,7,8,88039.02
87943,3,4,34212.49
38849,4,3,35907.9
103598,7,9,79228.28
63202,6,9,56667.73
46403,3,8,37729.0
95063,6,8,64301.98
139720,4,4,55903.7
51373,6,10,49582.44
42013,4,3,24769.37
88157,4,4,45922.42
120793,3,10,69652.62
60619,7,9,61066.65
45925,5,9,37591.9
66007,6,9,53309.84
70228,6,9,68634.61
29152,4,8,37354.33
36980,4,9,35268.98
102800,6,1,56406.21
41775,2,2,21336.14
128962,7,1,56958.49
144639,1,3,41715.2
65534,6,9,62129.79
69353,4,8,50417.63
64419,1,3,18305.94
106967,3,4,41612.97
55552,3,4,27918.06
42000,2,3,15861.94
35956,1,3,11256.27
145875,7,5,81017.33
103251,6,6,66119.01
129909,5,6,72886.92
22662,5,5,28441.53
110526,6,4,57254.46
128097,3,8,67648.22
79878,3,7,40769.29
104064,7,2,51493.26
37128,1,1,6607.6
130644,1,7,46352.15
96347,7,7,67084.69
139017,1,4,49622.7
21779,1,10,11475.01
120925,7,5,79596.75
140153,3,4,53763.74
52107,5,7,46327.57
60749,5,8,50166.51
145487,5,9,72968.41
58537,4,10,35205.47
70290,2,3,20546.03
89651,2,5,28194.62
55918,1,10,30573.19
136456,5,7,71336.16
85911,6,5,55678.63
84280,7,3,57481.2
54077,7,2,39193.8
92578,2,1,30059.74
30743,1,7,18428.48
101777,5,2,49015.57
142902,4,9,78024.78
70672,4,9,50018.33
123112,3,9,59196.64
27081,1,4,12552.0
120947,6,9,72025.35
123706,6,10,78393.51
64577,3,5,42569.03
91420,5,9,63913.45
106157,5,4,57222.38
21895,7,8,45924.0
59505,2,2,23307.35
117527,4,8,59635.63
64443,3,7,44264.23
102422,3,1,48751.51
37575,2,6,17732.33
62915,6,3,44958.46
114618,3,3,46881.67
53606,5,7,44532.04
70210,7,7,63126.9
22276,2,2,24525.88
91160,5,8,50757.52
138512,5,10,85966.99
110511,6,6,69175.33
73995,7,3,54937.6
92843,2,5,41441.51
113712,4,9,58640.07
88346,7,8,63555.04
75742,6,3,43399.61
149712,2,2,44113.9
147073,1,6,58600.5
30755,5,10,29211.55
35685,4,1,24431.32
127728,4,7,64430.93
38580,2,4,20664.7
143169,4,8,71293.04
111190,3,8,58353.17
118305,5,10,75778.02
57150,4,7,43659.17
94451,1,7,32313.45
62359,6,8,54727.35
104089,1,4,31614.78
114108,6,8,74927.78
94717,1,8,42434.99
61672,6,10,46045.16
105070,5,4,46606.55
49554,1,1,11286.01
144758,5,1,49924.66
60889,4,5,39518.85
100490,3,9,47675.4
84226,1,8,37011.58
142776,4,3,52451.77
67263,6,9,54910.19
67534,4,5,40934.58
59610,2,2,23533.59
119538,7,10,87370.19
43267,2,8,24986.07
138070,1,4,50663.4
78628,7,6,55715.03
134343,7,4,70918.76
146230,5,8,70187.57
139249,4,3,63464.04
53765,4,7,35717.7
77797,6,4,43115.83
92717,3,10,48773.93
110000,3,4,44039.78
99127,5,1,50920.16
146730,7,1,72304.57
85220,1,6,30091.25
144068,7,7,84278.86
84278,6,1,50702.35
56030,3,5,29910.58
78329,4,7,46080.77
127312,4,4,55881.97
68313,7,1,45700.28
67644,7,2,48552.47
116095,4,8,64797.34
86871,7,8,63241.6
34466,7,1,46018.34
57874,4,7,31577.16
47188,2,8,32343.04
89811,4,3,46189.88
141960,3,7,49232.64
120474,1,10,49914.93
27544,2,6,14813.54
122849,6,7,70379.59
81060,7,2,50731.88
112160,2,7,46676.47
53931,2,7,35722.34
123118,1,2,38588.48
101068,4,7,56328.23
106107,2,8,47682.28
60345,7,7,52946.53
79568,5,10,50177.94
130611,7,8,81249.43
34088,3,3,21011.52
148177,1,2,42737.96
25731,4,3,28232.95
91832,4,10,52385.86
134656,2,7,45504.84
44943,3,5,31411.23
140971,2,5,54734.87
52277,6,4,34922.75
41690,7,8,52126.58
118312,3,1,39324.7
60051,1,6,31789.94
126049,4,1,54050.16
133797,5,4,65385.1
51412,4,10,50116.52
59732,1,6,21235.41
147734,1,3,46838.13
98914,6,1,60978.11
123502,3,2,45798.92
54584,3,3,20440.08
49306,6,3,51325.17
97166,1,8,42767.14
130970,2,2,43829.04
24800,4,7,26863.8
120253,1,4,39945.43
86742,2,5,33245.97
115286,5,3,61184.21
124287,3,10,62456.51
113010,3,10,63480.55
37023,7,6,49102.71
60044,7,4,58856.93
141452,4,9,68578.48
98429,5,10,61483.83
118726,2,6,52421.6
140387,2,2,43639.68
54240,3,2,20529.42
73868,4,10,50772.81
136448,1,9,61006.92
26438,4,6,34540.49
93855,2,3,31896.11
31994,5,3,36158.81
91294,3,3,36219.99
99592,3,3,46529.23
143550,3,9,67397.59
34750,2,5,22575.3
30367,7,5,44486.84
122456,5,1,47289.98
148387,5,9,81856.81
30691,7,3,45325.71
68577,6,3,35023.84
108184,3,3,41451.1
113113,6,1,51912.63
68929,3,3,25347.97
43606,7,1,44296.65
125109,6,1,61595.25
27352,6,9,42304.3
111134,5,9,67650.12
47335,1,1,13990.36
144190,3,10,68527.4
46423,3,4,30094.94
111158,4,9,62478.09
26790,6,6,29611.67
23101,3,4,26897.4
108530,5,10,77372.95
62708,7,6,44174.96
103412,5,3,48848.22
51254,1,1,14464.54
120096,5,7,67599.63
50337,1,4,13122.82
99536,5,6,64884.35
103315,7,4,65822.66
74225,2,4,30023.65
128418,6,2,68196.28
41238,1,10,21130.37
28966,1,9,18311.21
127810,7,3,70232.23
111535,7,8,83076.8
106601,7,10,74556.72
66253,2,8,42452.54
126086,6,8,72481.43
51331,1,6,22079.37
83707,1,9,40173.51
46912,2,8,24628.74
71966,2,1,23443.3
57786,1,10,31058.38
90790,2,10,46140.28
31317,4,8,33881.56
95546,5,8,63979.16
53257,7,10,60487.56
75742,2,8,33997.77
41552,5,2,37355.93
100526,1,1,31404.86
21545,1,6,6665.12
49959,1,6,18832.36
112887,2,7,52563.27
44148,1,8,23493.45
73374,1,6,25229.44
132183,7,10,91554.75
135266,4,10,74296.12
109900,1,1,36097.93
70545,2,8,43032.95
111808,4,3,53080.04
34531,1,3,12089.56
102334,6,9,70855.49
88390,5,5,47820.68
143506,6,7,74552.12
32398,4,4,39738.17
147172,5,2,59336.67
26857,5,4,35573.85
89968,6,10,69010.27
71536,2,6,32803.32
112221,3,5,49421.33
51888,7,10,67199.67
95389,6,6,69725.76
125890,6,8,73517.35
101225,3,10,56839.55
139208,1,5,45821.71
148151,6,10,84860.26
32126,1,6,12097.03
101638,7,6,68209.69
101270,6,8,62115.26
121853,4,10,68666.96
74479,3,8,38050.37
91978,6,6,54278.33
122013,6,10,72749.29
140726,1,6,50607.57
111410,4,7,54368.0
21734,6,10,37563.3
119552,5,10,69533.47
48926,1,8,21604.84
23464,5,9,38935.7
108635,6,2,53662.49
138024,1,9,49817.16
46832,3,7,34339.75
143892,1,2,30899.34
20583,1,10,15851.65
53562,5,7,55297.91
134204,2,6,52284.81
38646,4,6,21381.81
92820,7,7,66304.35
47824,1,1,17215.67
100276,5,1,45891.86
34194,2,3,9553.29
73868,4,5,37128.35
148727,3,6,70051.9
96418,7,1,57682.61
61292,6,3,57397.61
110817,4,5,46353.69
64542,4,7,33392.34
37913,1,9,17191.16
147121,2,4,56941.89
52101,6,4,39001.58
66385,3,8,44315.7
122051,2,1,38273.26
144287,5,2,56836.99
90536,2,2,31054.48
84850,2,5,38892.99
56556,5,6,45233.79
31620,4,9,35879.84
78347,2,4,31321.19
57930,7,9,57721.04
94751,3,5,42257.61
124006,7,8,71892.69
123527,2,3,35049.1
47722,7,9,44443.76
33018,5,10,41242.77
100624,4,7,49963.91
32102,2,4,25938.93
71388,3,6,33370.04
84205,7,10,69166.8
85910,6,8,61326.84
148386,4,1,62801.95
85189,1,4,27916.81
102745,4,10,57467.31
33924,5,10,50100.33
121525,6,6,61409.04
113963,1,1,29166.7
85804,4,6,42320.41
51910,2,10,31637.47
138108,6,7,77405.54
115882,7,7,66950.56
74985,5,6,52526.65
24996,7,7,45208.97
24283,4,3,27807.97
119214,4,6,56479.91
114159,1,9,54980.42
80962,5,8,49089.63
89837,5,4,50078.39
98658,5,10,64104.37
88953,1,8,37081.1
40037,2,3,25037.17
101913,2,6,46644.06
65615,3,4,33973.66
134562,6,10,91236.64
24521,4,10,29675.07
116403,3,8,48209.11
43599,7,3,45846.95
35683,1,2,19301.0
116011,3,4,50371.1
112957,7,6,70993.59
110528,7,6,63340.5
53864,6,5,47036.8
49192,1,6,16307.96
83181,6,9,61662.56
116785,2,5,43849.77
96821,6,9,67973.0
60888,2,1,21095.67
99206,6,5,68752.25
25723,6,3,36442.23
42846,3,8,32788.03
138775,6,5,74392.69
130858,3,5,62371.73
127896,1,6,45996.19
46959,1,9,12942.64
99072,3,5,39561.23
125454,4,9,72278.97
85002,4,1,40819.03
138845,2,2,52074.04
62427,7,7,57464.5
129352,1,6,48787.5
27534,6,9,45162.38
27297,2,4,11535.85
54746,5,2,45148.8
80575,1,2,32506.16
84581,5,8,47648.65
109448,1,4,43458.74
125939,2,3,44484.81
57789,4,8,39719.3
121129,2,2,29008.77
142567,7,1,66087.47
122475,7,5,67175.81
36401,3,6,22123.57
35033,2,6,23719.11
132421,5,7,74813.06
123984,4,7,55056.41
27726,2,8,21731.99
112487,5,6,59787.69
130499,4,8,69439.7
119933,2,5,48870.54
107229,5,6,53713.55
126906,1,6,38844.27
125043,4,4,47675.05
